reviewerID,asin,overall,Screen,Design,Protection,Price_Quality,Power_Charging,Audio,clean_text,Camera,Bluetooth_Features,Signal_Strength,Voice_Calls,Customer_Service,Return_Policy,Overall_Experience,Signal_Range,Connection_Frequency,Battery_Life,Visibility,Microphone,User_Experience,Durability,Reliability,Belt_Clip,Blue_Light_Impact,Quality,Wind_Resistance,Bluetooth_Connectivity,Noise_Cancellation,Overall
A3V5Z382UEG7EI,B000S5Q9CA,5,0.0,0.0,0.0,0.0,0.8,0.0,great car charger this charger has not failed it yet it s durable charges quickly and has a blue light that turns on when it is plugged,,,,,,,,,,,,,,,,,,,,,,
A176ZAH15GF16S,B000S5Q9CA,4,0.0,0.0,-0.5,-0.5,0.0,0.0,decent worked pretty for a while id say about 6 months and then it stopped working i assume something got smashed and it was fault of mine due to the rough environment i carried it through,,,,,,,,,,,,,,,,,,,,,,
AGW7G0XKWBQDG,B000S5Q9CA,5,0.0,0.8,0.0,0.9,0.95,0.0,good looking and powers my samsung blackberry and htc great authentic product for great price it charges my droid blackberry torch and htc phones flawlessly i think it charges quicker than my previous generic car charger too,,,,,,,,,,,,,,,,,,,,,,
A3MPOPREPBPUR9,B000S5Q9CA,5,0.0,0.8,0.0,0.9,0.9,0.0,fast full charge perfect for htc evo and droid incredible this is an original motorola charger it will fit any phone with a micro usb charging port htc evo droid incredible droid x etc this charger is a high output rapid charger it will deliver up to 950ma of power most of the newer smart phones can draw 1a of power so this charger will work perfectly for them it will show on your phone as an ac power charge this will charge your phone quickly and easily even with multiple apps running including gps navigation and 4g if your phone charges at less than 1a that is still fine it will not overcharge your phone the charger can deliver up to 950ma which means it will only deliver what is asked of it if your phone only pulls 500ma then it will only deliver 500ma the construction quality is great it seems solid and well built i fully expect this to last a long time it is a very attractive design with stylish blue lighting i don t know the exact length but the cord is longer than most and supple it will easily and comfortably reach anywhere on or around the front seat my girlfriend and i both have this charger and we ve both used them extensively i can personally attest to its ability to fully charge while using gps navigation 4g and running multiple apps during an extended 7 hour drive across the state using both her incredible and my evo this is a great price for such a quality cable you should not be paying 20 00 dollars or more from the major phone carriers buy this and you will be more than satisfied in every way this is a much bette cable than anything the carriers sell i am completely thrilled with this cable and will not hesitate to recommend them to anyone and purchase them as needed for gifts for others hope that helps,,,,,,,,,,,,,,,,,,,,,,
A117LA3RXR4IIC,B000S5Q9CA,4,0.0,0.0,-0.3,-0.2,0.0,0.0,good but this works well in my car but i just don t trust it to last a long time the micro usb port just seems to be bending a little every time,,,,,,,,,,,,,,,,,,,,,,
A264IUQU9TVKBV,B000S5Q9CA,5,0.0,0.0,0.0,0.0,0.0,0.0,works nice does what it is suppose to but the blue light is very bright some folks like it but my eyes are sensitive to light at night but i still use it,,,,,,,,,,,,,,,,,,,,,,
AP3RNDUF1DSHV,B000S5Q9CA,5,0.0,0.4,0.0,0.0,0.9,0.0,great charger any phone that uses micro usb will work with this great charger that charges quickly and reliably only wish it didn t have the huge head on it with led motorola logo but does look good if you like that there is a reason that it s almost a 5 star rating after nearly 3 000 reviews at this point,,,,,,,,,,,,,,,,,,,,,,
A2EMS0QSREVYQM,B000S5Q9CA,5,0.0,0.7,0.0,0.0,0.9,0.0,charge on got this to charge my verizon wifi talk thing works great and it has nice blue glow in the round pull handle tom,,,,,,,,,,,,,,,,,,,,,,
A32FLTMJXHHTKI,B000S5Q9CA,5,0.0,0.8,0.0,0.9,-0.7,0.0,awesome cheap coiled they should of sent a poet my mobile device was drained of energy sucking more volts then provided by the poorly built 12v charger until motorola vehicle power adapter micro usb rapid rate charger arrived my portable voice transporter was free to roam with a stretchable leash and rejuvenated energy pack perfection,,,,,,,,,,,,,,,,,,,,,,
A2J9IKQMFZXX90,B000S5Q9CA,5,0.0,0.0,0.0,0.0,0.8,0.0,good charger received on time and is great nice blue light once plugged into charger cord is adequate and does the job,,,,,,,,,,,,,,,,,,,,,,
A2AMMW2FXKK1GV,B000S5Q9CA,4,0.0,0.0,0.0,0.8,0.9,0.0,nice it works great i got this as a secondary charger since i have two vehicles so now i have one in each car and i love it i would recommend this seller,,,,,,,,,,,,,,,,,,,,,,
AXOI5H1UZV8GV,B000S5Q9CA,3,0.0,0.0,0.0,0.0,-0.5,0.0,it works it s supposed to be 34 rapid rate 34 charger but it charges really slowly like most car chargers it works so that s good enough for me i also really liked the way the circle lit up blue when plugged in,,,,,,,,,,,,,,,,,,,,,,
A3QWK67W7DC0ZK,B000S5Q9CA,4,0.0,0.8,0.0,0.0,0.3,0.0,cool but not perfect the item looks awesome when illuminated but the connector needs to be manipulated when i insert it into my galaxy s4 otherwise the phone does not recognize it,,,,,,,,,,,,,,,,,,,,,,
A3U5U8SE6C0XJ4,B000S5Q9CA,5,0.0,0.8,0.0,0.9,0.9,0.0,genuine motorola charger best car charger ever and cute love the way it lights up blue when charging and amazon has the best price for it this is my second purchase have one for each car i do recommend it for all,,,,,,,,,,,,,,,,,,,,,,
ANXEW7IDYDJEH,B000S5Q9CA,5,0.0,0.0,0.0,0.8,-0.5,0.0,too cheap to pass up ac charging for android phones even when trying to be careful with the battery on my htc rezound custom rom custom kernel cpu governors it can drain faster than i d like when i m using 4g and on the phone often i had a generic microusb charger from verizon but it would only charge as usb and not provide enough power to overcome the amount of battery power being used like phone navigation and data at the same time this was cheap enough to take a risk on and i m glad i did it is recognized as an ac charger and charges the phone even while multi tasking i like the coiled cord as well i m also using a 90 degree adapter to make it easier to plug into the phone,,,,,,,,,,,,,,,,,,,,,,
A3V5C1KA70QDP,B000S5Q9CA,5,0.0,0.8,0.0,0.9,0.0,0.0,great love this charger wish it had the option to change the color or at least the option to purchase in a different color but still works and looks great,,,,,,,,,,,,,,,,,,,,,,
A203OCQQ12MAVT,B000S5Q9CA,5,0.0,0.0,0.0,0.8,0.9,0.0,always nice to have the real thing buy motorola i bought this for under 5 bucks on amazon reason is that i can keep a freshly charged battery inside my center console on my suv which has a switched power outlet and at any time i need it pull out a hot battery for my droid bionic smartphones use batteries like mad compared to the phones of yesteryear and this charger will do both my 10 2 wh battery and my 6 wh slim batteries but it needs power and in the car the motorola logo in blue shows me the confidence that it s not some knockoff power adapter it s the real thing driving my charger for the 1 i d save with a knock off i m tired of getting junk that dies in a month especially in a hot car all summer locked in the center console i m going with tried and true motorola on this one,,,,,,,,,,,,,,,,,,,,,,
A1UVBN354JHT7L,B000S5Q9CA,5,0.0,0.0,0.0,0.0,0.8,0.0,vehicle charger i choose five because i like the product i like the idea that it light up doing the charger process will i recommend this products yes,,,,,,,,,,,,,,,,,,,,,,
A2S4V980FTGC5Y,B000S5Q9CA,1,0.0,0.0,0.0,-0.8,0.0,0.0,short life this worked for awhile maybe 3 months then it stopped what kind of review do you give something that works well for three months but then stops working how about one star,,,,,,,,,,,,,,,,,,,,,,
A1W7Y3WRS82EBK,B000S5Q9CA,5,0.0,0.0,0.0,0.0,1.0,0.0,great charger works well does exactly what it s supposed to do works with any device that requires a micro usb charger when purchasing a charging device you always want to use one that meets all oem specifications to avoid any damage to your phone you can t go wrong with motorola,,,,,,,,,,,,,,,,,,,,,,
A3128AY0H648SH,B000S5Q9CA,5,0.0,0.8,0.0,0.0,0.9,0.0,nice long cord good product bright blue light and long cord make it easy to use in your car it is micro usb and can fit most modern phones other than a motorola phone i have a samsung and it works as well as a lg optimus g,,,,,,,,,,,,,,,,,,,,,,
A354GLN1MK52Y5,B000S5Q9CA,4,0.0,0.0,0.0,0.0,0.8,0.0,nice charger this is my 2nd time purchasing this 1st one broke in less than 1 year hopefully this one lasts longer,,,,,,,,,,,,,,0.3,,,,,,,,
AGYBSEOZESADQ,B000S5Q9CA,5,0.0,0.0,0.0,0.8,0.9,0.0,been using for 2 years still works great i ve been using this thing for about 2 years now and it still works great i am very pleased with this charger especially considering the price if you are looking for a cheap micro usb charger then this is a good option,,,,,,,,,,,,,,,,,,,,,,
A2SPAROS5PSI8X,B000S5Q9CA,5,0.0,0.8,0.0,0.5,0.5,0.0,nice looking charger but a little to big oem motorla charger build quality 5 5charge 5 5real deal its a little big but if you are not putting it inside the charger inside your glovebox or center console you will be happy with it,,,,,,,,,,,,,,,,,,,,,,
AZ2TKV3HNK3N4,B000S5Q9CA,5,0.0,0.0,0.0,0.9,0.8,0.0,best cheap car charge i have used long cord that i like since i can have it still pluged in and used it without bending over weird,,,,,,,,,,,,,,,,,,,,,,
A2N8P4Y65DJNTT,B000S5Q9CA,5,0.0,0.0,0.0,0.8,0.9,0.0,great 12v to 5v converter i needed a 5 volt dc power supply that could be powered from a 12 volt battery or other 12 v dc power source this fit the bill nicely and inexpensively clipped the connector off and used my own connector and off to the races it went my dvm measured 4 99 v loaded at 600 ma and 5 01 volts unloaded so i am pleased as punch plus the temperature rise is only a few degrees indicating good efficiency interesting packaging with the motorola logo lit with a blue led might mention the two leads inside the insulated wire one red other black are stranded wire of about 20 guage so i can see how flexing the cable at the connector when attached to a device in an auto might cause an intermittent break a little duct tape or heat shrink tubing at the connector might not look pretty but should keep the wire from stressing,,,,,,,,,,,,,,,,,,,,,,
APX9N8HU3KXKX,B000S5Q9CA,5,0.0,0.0,0.0,0.0,1.0,0.0,super fast charging great buy excellent charger super fast charging compared to a regular usb plug i will probably buy another for my other car,,,,,,,,,,,,,,,,,,,,,,
A3A9JCLAU5331U,B000S5Q9CA,4,0.0,0.8,0.0,0.7,0.6,0.0,great quality charger beautiful blue light 1 issue so i bought this charger on amazon for my galaxy s2 works quickly and efficiently only issue is that the connector to my micro usb slot was spotty it would only charge my phone if i wiggled it around a bit other than that it is great and i love the blue light on it,,,,,,,,,,,,,,,,,,,,,,
A3LXJ58XVSDYJH,B000S5Q9CA,5,0.0,0.0,0.0,0.8,0.9,0.0,inexpensive and works as promised this charger does the job the wire is long enough fits into the car socket easily and charges the phone you won t be disappointed,,,,,,,,,,,,,,,,,,,,,,
A21RAE3JEXSQ6P,B000S5Q9CA,5,0.0,0.8,0.0,0.0,0.0,0.0,i m surprised this charger has met my expectations it is very attractive if you want to call a charger attractive the blue light is pretty,,,,,,,,,,,,,,,,,,,,,,
A1U82NKFP17TBV,B000S5Q9CA,5,0.0,0.8,0.0,0.0,0.0,0.0,awesome i love it especially since it lights up and you can see it at night the cord length is great,,,,,,,,,,,,,,,,,,,,,,
ANYC38I00IRVK,B000S5Q9CA,3,0.0,0.0,0.0,0.0,0.8,0.0,good for galaxy s3 it started to get loose but it works well to charge my samsung phone and is handy to have in the car,,,,,,,,,,,,,,,,,,,,,,
A37YQKE1XM9B60,B000S5Q9CA,5,0.0,0.0,0.0,0.0,1.0,0.0,works great delivers good power and my phone charges as ac and not as usb cable which makes it charge faster get one and make your phone charge faster in your car,,,,,,,,,,,,,,,,,,,,,,
A1UATUYO1LIDJC,B000S5Q9CA,4,0.0,-0.2,0.0,0.8,0.9,0.0,great and cheap this is a great charger with a bit longer cord which i really like i bought one of the just wireless car chargers from walmart for about 10 and thought i was getting a steal i plugged it in and it made my phone reboot probably from a short but never the less i bought this charger and it works like a gem my only complaint is that it does stick out pretty far unnecessarily far but for 3 xx i can t complain also i think it charges my phone quicker than the just wireless one when my phone wasn t rebooting get it,,,,,,,,,,,,,,,,,,,,,,
A2YXATDSVKCZGT,B000S5Q9CA,5,0.0,0.0,0.0,0.0,1.0,0.0,second one i have purchased this charger works excellent for my evo and the wife s evo shift she took mine so i replaced it like the blue light when it is plugged in might not like it so much if i had red or green lighted dash in the car,,,,,,,,,,,,,,,,,,,,,,
AM3R8PW5WQ7UB,B000S5Q9CA,1,0.0,0.0,0.0,-0.8,-0.7,0.0,poor description my charger came in bulk packaging i ve always been leery of chargers that come this way it s a big risk plugging my s3 into a device that could potentially be a knock off but here s my beef the bulk packing was not stated anywhere in the description what if this was to be a gift i purchased the charger directly from the amazon store so there s really no excuse for this,,,,,,,,,,,,,,,,,,,,,,
AE38QKUOSNNSY,B000S5Q9CA,4,0.0,0.0,0.0,0.7,0.8,0.0,real motorola chager the charger came with all of the correct motorola markings and holograms it matches exactly the charger i bought at the verizon store 2 years ago for my original droid yes the charger will last a long time,,,,,,,,,,,,,,,,,,,,,,
A2IFEMT7GW1ELF,B000S5Q9CA,2,0.0,0.0,0.0,0.0,-0.5,0.0,seems to work intermittently even though it was an oe charger i don t know if it was a charger or a droid x problem but the phone sometimes would not charge on this even though the light was on it was independent of which car i was in whether it worked or not i got rid of the droid x and got a new moto x and use the new charger that came with it and don t have any problems with it,,,,,,,,,,,,,,,,,,,,,,
A3D53ANQMG0SUE,B000S5Q9CA,5,0.0,0.8,0.0,0.0,0.9,0.0,must have this is the best phone charger i have ever owned it charges super fast and has a nice design the blue light is very cool to best charger ever,,,,,,,,,,,,,,,,,,,,,,
A2J5QKW6HEHW2N,B000S5Q9CA,2,0.0,0.0,0.0,0.0,-0.5,0.0,motorola vehicle power adapter micro usb rapid rate charger i have a samsung galaxy 2 skyrocket and was looking for a rapid charger since the one i had quit working i knew this was the same micro usb power adapter as my samsung but everytime i plug this in my phone it seems to open up the accuweather app and plus i have my digital clock on my lock screen set to display on top and it puts it on the bottom of my lock screen in order to put it back on top i have to turn off the phone and thats what this charger doesn t do it automatically reboots it instead of turning it off completely i know that s not a bad thing but i like it to turn off completely the only cool thing is the blue motorola emblem lights up in the middle to indicate it s on gonna try to find my old charger and buy that when i find it i m assuming that the electronics in this charger is geared toward motorola only,,,,,,,,,,,,,,,,,,,,,,
A2915LXIQ40S66,B000S5Q9CA,5,0.0,0.0,0.0,1.0,1.0,0.0,works great this charger works great and it really charges rapidly i ve had no issues with it since i received it great product and not expensive would definitely recommend to anyone,,,,,,,,,,,,,,,,,,,,,,
A3LIF253SVDRMW,B000S5Q9CA,5,0.0,0.8,0.0,0.0,0.9,0.0,great charger good cord and charges phones quickly i ve been using several of these for a couple years now i ve had no problems charging multiple different device types including non motorola phones my car security fob etc i also like the coiled cord i only wish there was a way to disable the led it can not be disassembled without destroying it,,,,,,,,,,,,,,,,,,,,,,
A18FPUOOMPWYF7,B000S5Q9CA,4,0.0,0.0,0.0,-0.5,0.8,0.0,same as any charger charges the phone and was not that expensive why pay a lot more for a verizon charger when this one will do just fine,,,,,,,,,,,,,,,,,,,,,,
AG01T28ZLS2RM,B000S5Q9CA,5,0.0,0.0,0.0,0.8,0.9,0.0,works works great for my droid x charges faster then house charger and works for my husbands samsung prevail i would recommend this product,,,,,,,,,,,,,,,,,,,,,,
A3MDPJAQLDMB4J,B000S5Q9CA,5,0.0,0.0,0.0,1.0,1.0,0.0,great charger for htc evo i bought two of them for my wife and i to use with our evo phones it works great and a great price,,,,,,,,,,,,,,,,,,,,,,
A2VVNR9LDER2HB,B000S5Q9CA,5,0.0,-0.3,0.0,0.8,1.0,0.0,better than the small ones having tried countless numbers of the small flush mount usb chargers that claim to be rated at 1amp and above with no luck i finally decided to just go with the good ol motorola charger i have friends that owned this model in the past and it always worked perfectly is the blue light distracting and pointless absolutely is the size annoying absolutely does it charge your smartphone while playing pandora and using navigation you better believe it i don t like the size of this thing but it works,,,,,,,,,,,,,,,,,,,,,,
A5F4JI8IHZQKF,B000S5Q9CA,5,0.0,0.0,0.0,0.8,0.9,0.0,works great this item works as it should the m symbol in the middle lights when plugged in it connects to the smartphones without a problem i bought this for a htc one x plus i can use it on my droid razr m if needed this item is a great buy for anyone who needs a first or replacement charger,,,,,,,,,,,,,,,,,,,,,,
A1AE96BB4LOBMO,B000S5Q9CA,5,0.0,0.0,0.0,0.0,1.0,0.0,best chargers i ve had i bought this charger a few years ago they didn t wear out i accidently left them in cars that got traded in i recently purchased more and they are the same quality much better connector than other chargers stays plugged in the cigarette lighter unlike others that pop out,,,,,,,,,,,,,,,,,,,,,,
A1FD8C6K2WD20,B000S5Q9CA,5,0.0,0.0,0.0,0.8,0.0,0.0,great and inexpensive i use these in all of our vehicles and for all of our android phones regardless of brand only one of our phones if motorola they work great in every way just don t loan them out you ll never get them back speaking from personal experience,,,,,,,,,,,,,,,,,,,,,,
A2V8J7M9N87AKZ,B000S5Q9CA,5,0.0,0.8,0.0,0.0,0.0,0.0,nice this works as it should the blue light is bright but not distractiing the cable is a good lenghth and seems like it is very well made,,,,,,,,,,,,,,,,,,,,,,
AFR9GYKAHM37U,B000S5Q9CA,5,0.0,0.8,0.0,0.9,0.9,0.0,cool design and it works for my dell venue pro i bought this charger not for a motorola but for a dell venue pro just another micro usb device and it works perfectly charges when in use etc the charger lights up blue when plugged in which i kinda like if that sort of thing bugs you then don t get this charger although the price is great and it does what it claims to definitely recommend in addition to the dell venue pro i can confirm that this charges the lumia 900 lumia 520 lumia 928 and my current lumia 1020 i m still using this charger several years later it works very well,,,,,,,,,,,,,,,,,,,,,,
A2FRTU2C2290W9,B000S5Q9CA,1,0.0,0.0,0.0,0.0,-1.0,0.0,stops charging does not last long all of a sudden stops charging this is the second one i have bought thinking it was a fluke with the first not recommended unfortunately,,,,,,,,,,,,,,,,,,,,,,
A3N8DWNFKDV8ZC,B000S5Q9CA,5,0.0,0.8,0.0,0.9,1.0,0.0,nice high power charger bought the charger for my atrix 2 phone tried my other chargers and they didn t put out enough power to actually charge the phone they would maintain my phone battery this charger will charge my battery from about 20 while i m using it moderate use in about 3 hours the charger is well built the cable is not thick but it isn t cheaply constructed i suspect that it will give me about a year or a little more of heavy use the charger is neatly styled if you have a tight area to put a charger in this may not work the rounded end is a little large overall though it shouldn t give much problems great charger,,,,,,,,,,,,,,,,,,,,,,
A2EMM9HWOSY2Q5,B000S5Q9CA,5,0.0,0.0,0.0,0.8,0.9,0.0,charges almost any microusb device and is under 5 i have several microusb devices samsung infuse smartphone bluetooth handless set verizon lte 4g mifi etc that i use this charger to charge it s under 5 with free shipping so i have literally 10 of these for my vehicles this motorola charger charges all of them without any problems i highly recommend,,,,,,,,,,,,,,,,,,,,,,
A1P6JZ5FRFI7YF,B000S5Q9CA,1,0.0,0.0,-0.8,-0.9,-0.7,0.0,packaging leaves something to be desired if i could give this 0 stars i would this item arrived in a plastic sandwich bag it did not charge my phone sent it back bought a verizon charger that works great would not recommend this item,,,,,,,,,,,,,,,,,,,,,,
A3TAS1AG6FMBQW,B000S5Q9CA,5,0.0,0.0,0.0,0.3,0.8,0.0,motorola original manufacture equipment the motorola micro usb rapid rate charger is ideal for recharging the motorola droid line of android devices that seemingly are always in need of recharging especially the droid 4 with it s unremovable battery since so many cell phone manufacturers 15 at last count have made the micro usb connector their gold standard for cell phones into the foreseeable future you can t go wrong to have a spare charger available when we aren t using the charger for one of our cells undoubtedly whomever is with us is usually charging their cell or android device i learned to stick with motorola the hard way i bought an off brand charger that wouldn t charge my droid 4 it became apparent the other charger wasn t supplying enough power i am lucky i didn t have the opposite problem the off brand charger could have fried my phone,,,,,,,,,,,,,,,,,,,,,,
A36PI977I18VO1,B000S5Q9CA,5,0.0,0.8,0.0,0.0,0.9,0.0,looks cool charger works perfectly but the best part is the cool blue glow often with car chargers there is a tiny red light that can end up on the out of sight side and then you don t know if the charger is drawing power no doubt with this one,,,,,,,,,,,,,,,,,,,,,,
A2RBPM25242PNE,B000S5Q9CA,4,0.0,0.0,0.0,0.9,0.8,0.0,fast charge second charger i am currently on my second charger the first one lasted about 6 months and still works but doesn t stay in as well and floats in an out of charging the charge is extremely fast for a car charger and for the price can t beat this charger,,,,,,,,,,,,,,,,,,,,,,
ASQENHC1UCEV,B000S5Q9CA,5,0.0,0.8,0.0,0.9,0.0,0.0,mobile charger this item is of high quality exactly a factory stock product cool blue hue when charging phone don t know why anyone would buy anything else for a motorola,,,,,,,,,,,,,,,,,,,,,,
A3J8I71DJXM6TK,B000S5Q9CA,1,0.0,0.0,0.0,-0.8,-0.7,0.0,horrible i ordered two and the first two did not work at all i got two more and of these one was only spotty at best and the other got super hot when it was plugged in i have in and went to the the verision store and bought one that actually works,,,,,,,,,,,,,,,,,,,,,,
A1S33E945IW6TW,B000S5Q9CA,4,0.0,0.0,0.0,0.8,0.9,0.0,we ve purchased two now these arrive quickly and are of better quality than the cheaper chargers the light inside is pretty cool and they are good at rapidly charging the phone in the car as well as other devices,,,,,,,,,,,,,,,,,,,,,,
A298GL2D0BHGKZ,B000S5Q9CA,5,0.0,0.0,0.0,0.8,0.9,0.0,authentic motorola used for motorola atrix this car charger is authentic i checked inspected it and did not find anything wrong with it for less than 10 this is a steal it works with my motorola atrix the charger has a blue dim blue light that will remain on as long as it is being used the cord is pretty standard nothing to add about is durability if you ve seen others this is not different except this charger is very fast this should work with any cell phone that has a micro usb connection,,,,,,,,,,,,,,,,,,,,,,
A1CI7ZJ4F3SJ1K,B000S5Q9CA,5,0.0,0.8,0.0,0.9,0.8,0.0,great car power adaptor simple use and design we ve used this car power adaptor to charge mobile phones and headsets nothing too exciting about it but it just works its easy to get in and out of the car receptacle and it charges our devices quickly i like cheap oem products this one fits the bill,,,,,,,,,,,,,,,,,,,,,,
A2NSMJVQY0RV9S,B000S5Q9CA,4,0.0,0.0,0.0,0.3,-0.4,0.0,works fine but not in spec for many phones i own a samsung infuse smartphone and like many other smart phones you cannot use it in the car for gps purposes without draining the battery even with the standard factory car charger which is 500 ma the battery still drains while the phone is being used as a gps after doing some research i came across this charger which supplies 950ma and from the buzz online it seemed like it would do the trick for me well it s an improvement over the standard 500ma charger though not perfect i find that on full brightness which is typical of what you ll need for daytime car gps usage the battery still drains even when using this charger bummer to be fair the drain is much lower than the standard 500ma charger and drastically less than using no charger at all but the battery still slowly drops nonetheless if you drop the screen brightness or turn the screen off for extended highway drives then the battery drop all but ceases so that is only a minor drawback a bigger drawback for me is that on several occasions my phone has overheated and frozen while using this charger with my phone s gps fuction this required me unplugging the charger and rebooting my phone to remedy this is a huge pain when you are behind the wheel and driving somewhere you are unfamiliar with keep in mind the standard 500ma charger would have no such overheating problems apparently the engineers at samsung specified the 500ma current in order to maintain full functionality of the phone under all conditions even car gps usage anything over that is not within spec and could cause the phone to overheat under certain circumstances that said i am still fairly happy with the charger so long as i am not doing anything intensive with the phone in the car it charges my phone very rapidly with no problems what so ever just be aware of the above caveats and you should be fine,,,,,,,,,,,,,,,,,,,,,,
A2Y9SBTITDUCRV,B000S5Q9CA,5,0.0,0.8,0.0,0.9,0.0,0.0,more attrative than the original more attractive than the original and works just as well if not better can t complain at all works well with my droid x,,,,,,,,,,,,,,,,,,,,,,
ADP0AGC42GW3F,B000S5Q9CA,5,0.0,0.0,0.0,0.8,0.9,0.0,good transaction love the bright blue led and the charger works flawlessly with my galaxy s4 i will probably purchase another one soon,,,,,,,,,,,,,,,,,,,,,,
ATZRRSCSUK79Q,B000S5Q9CA,5,0.0,0.8,0.0,0.9,-0.5,0.0,best micro usb charger for your car the price is quite nice also i have heard many fake copies of this charger to be safe just order it off amazon s own online store unless you know the other providers are reputable the quality of this car charger is quite nice the twisted cable is a nice feature since it can be extended and will not dangle wildly in your car when it is in motion i also had another micro usb charger and it used to take forever for it to charger your phone the only thing i liked about my previous car charger is that you were able to connect a usb cable into the usb ports it provided but the time it took to charge your phone was not adequate for me,,,,,,,,,,,,,,,,,,,,,,
A1UFODRAPQJ98M,B000S5Q9CA,5,0.0,0.0,0.0,0.8,1.0,0.0,works great i purchased four of these so we would always have them where we needed them the blue light looks nice in the dark the charger has worked from day one and continues to work perfectly i have had no problems using them as a charger for a samsung galaxy 2,,,,,,,,,,,,,,,,,,,,,,
A268GUR9EKM1HK,B000S5Q9CA,5,0.0,0.0,0.0,0.8,0.9,0.0,order over 100 over the past few months i have order over 100 of these units and they all have worked perfectly microusb is universal and it has worked on all the devices i have tested with sprint lg optimus gvarious sprint mifi svarious verizon mifi sverizon samsung galaxy nexusi recommend this,,,,,,,,,,,,,,,,,,,,,,
AF8QRIV1ZZXDE,B000S5Q9CA,3,0.0,0.7,0.0,0.8,0.9,0.0,worked great until it didn t i purchased this item a little over a year ago the price point is great for a branded vehicle charger the styling is interesting and futuristic it did seem to charge faster than other auto chargers i have used one minor issue is that the blue lighting produced by the charger is somewhat distracting while driving at night it is bright and can produce glare in the driver s peripheral vision this is easily solved by either placing tape over the light source or just turning it sideways the charger worked great hooked up to my droid x auto mount for over a year but recently started working only part of the time and needs to be jiggled to get it to work you hope when you buy name brand over generic that you re going to get a little better build quality but at this price i m just viewing it as a lease and just purchased a replacement i ll try to treat the new one a little more delicately,,,,,,,,,,,,,,,,,,,,,,
ACDJBTUIODRUR,B000S5Q9CA,5,0.0,0.0,0.0,0.8,0.9,0.0,safe and it works this is well made it is either a motorola or one hell of a knock off it doesn t heat up or make me think i cannot leave it charging unattended without my car catching fire,,,,,,,,,,,,,,,,,,,,,,
A27D7TJZTU8B15,B000S5Q9CA,5,0.0,0.5,0.0,0.0,0.8,0.0,must have its a must have it works it looks good and thats that there isnt really much else to say about a car charger,,,,,,,,,,,,,,,,,,,,,,
A227CW6ZI4UFUB,B000S5Q9CA,5,0.0,0.0,0.0,1.0,0.0,0.0,great value motorola quality at a bargin price i consider this a fantastic buy i ordered my wife one too over all i would give the product a 5 out of 5,,,,,,,,,,,,,,,,,,,,,,
A34AAAX9RZ1LVF,B000S5Q9CA,3,0.0,0.0,0.0,0.0,0.3,0.0,slow charge works okay does an adequate job the cord is long and the charger works however for the lg g2 it will advise that it is not a reccomended charger and the charge will be slow i suspect that this will be similar to other new android phones,,,,,,,,,,,,,,,,,,,,,,
AS7KCCCL764O9,B000S5Q9CA,5,0.0,0.0,0.0,0.9,0.9,0.0,love it charges fast works great like the blue backlight i don t understand the bad reviews it s 6 can t really complain if it last a few months or years i own 4 now to be in multiple cars and so i can charge more then once device at a time i am very happy with the price and product don t know why this product is so good and beats what you would pay 5 times more for at the store just shows how much we as a cosumer get ripped off alwasy buyer beware esspecially online so i at least make sure it is shipped from and sold from amazon only so if there is a problem it s easy to return or exchange,,,,,,,,,,,,,,,,,,,,,,
A3LEV82KANJVZL,B000S5Q9CA,1,0.0,0.0,0.0,-0.8,0.0,0.0,died in 3 weeks this one died in 3 weeks using it with my new samsung nexus wow expected it to last longer little upset,,,,,,,,,,,,,,,,,,,,,,
A1UGR1DJ6HI6W9,B000S5Q9CA,5,0.0,0.0,0.0,0.7,0.8,0.0,charger its a charger was cheap fulfills its purpose and is sufficient quality to last the duration i will likely need it to,,,,,,,,,,,,,,,,,,,,,,
A1VM8FXNUN1DYO,B000S5Q9CA,5,0.0,0.3,0.0,0.0,-1.0,0.0,fine part but does not work with motorola xoom as the title states fine part nice blue circular light but does not work with motorola xoom so if you are looking for a car charger for the xoom look elsewhere,,,,,,,,,,,,,,,,,,,,,,
A3TH9W3ZYAARU2,B000S5Q9CA,5,0.0,0.0,0.0,0.8,0.0,0.0,nice you can only buy junk for so long motorola makes the best product for their devices hands down no more aftermarket crap for me,,,,,,,,,,,,,,,,,,,,,,
A3DBR7DVZ0WPMW,B000S5Q9CA,1,0.0,0.0,0.0,-0.8,-1.0,0.0,does not charges phone any longer now after not four months its trash does not charge any longer i contacted seller and they said sorry you had a 30 day window to send back ever hear of a 30 day warranty garbage guess you get what you pay for,,,,,,,,,,,,,,,,,,,,,,
AEB5O5LHW0TIX,B000S5Q9CA,4,0.0,0.0,0.0,0.8,1.0,0.0,excellent charger very powerful highly recommended i bought this charger to replace my at t charger that simply couldn t provide enough juice to my sgs3 on long trips where i used the gps feature this charger is significantly faster at least twice as powerful this was an expected result as i have always had excellent experiences using motorola s chargers i took one star off because the led is just way too bright out of the box for driving at night fortunately they allowed the m circular window to be easily removed by popping out the bottom ring look for a screwdriver indent after removing the window the led is easily accessed so i applied some white out to the led which successfully lowered the light output to a tolerable level the cord and connector seem to be high quality the cord comes with a small hook to keep unwanted extra cord out of the way a nice added touch very pleased with this charger so far overall i have owned plenty of terrible microusb chargers and this one gets the job done right,,,,,,,,,,,,,,,,,,,,,,
